Date,SKUCode,NetSales,OrderQty,SKUName,Category,MainChannel
16-04-2025,SKU-002,128.81,46,Almond Milk,Beverage,GrabFood
16-05-2025,SKU-002,175.12,63,Almond Milk,Beverage,ShopeeFood
16-06-2025,SKU-002,128.45,46,Almond Milk,Beverage,GrabFood
16-07-2025,SKU-002,168.86,61,Almond Milk,Beverage,ShopeeFood
16-08-2025,SKU-002,100.83,37,Almond Milk,Beverage,ShopeeFood
16-09-2025,SKU-002,32.67,12,Almond Milk,Beverage,ShopeeFood
16-10-2025,SKU-002,112.4,41,Almond Milk,Beverage,ShopeeFood
16-11-2025,SKU-002,50.27,18,Almond Milk,Beverage,ShopeeFood
16-12-2025,SKU-002,134.81,51,Almond Milk,Beverage,ShopeeFood
17-01-2025,SKU-002,67.64,24,Almond Milk,Beverage,ShopeeFood
17-01-2026,SKU-002,93.36,34,Almond Milk,Beverage,ShopeeFood
17-02-2025,SKU-002,72.99,26,Almond Milk,Beverage,GrabFood
17-02-2026,SKU-002,62.89,23,Almond Milk,Beverage,ShopeeFood
17-03-2025,SKU-002,53.3,19,Almond Milk,Beverage,ShopeeFood
17-03-2026,SKU-002,60.63,22,Almond Milk,Beverage,GrabFood
17-04-2025,SKU-002,118.92,43,Almond Milk,Beverage,GrabFood
17-05-2025,SKU-002,88.44,32,Almond Milk,Beverage,GrabFood
17-06-2025,SKU-002,178.79,64,Almond Milk,Beverage,ShopeeFood
17-07-2025,SKU-002,166.23,60,Almond Milk,Beverage,ShopeeFood
17-08-2025,SKU-002,90.13,33,Almond Milk,Beverage,ShopeeFood
17-09-2025,SKU-002,117.46,42,Almond Milk,Beverage,GrabFood
17-10-2025,SKU-002,147.37,53,Almond Milk,Beverage,ShopeeFood
17-11-2025,SKU-002,109.27,39,Almond Milk,Beverage,ShopeeFood
17-12-2025,SKU-002,94.64,34,Almond Milk,Beverage,ShopeeFood
18-01-2025,SKU-002,58.23,21,Almond Milk,Beverage,ShopeeFood
18-01-2026,SKU-002,78.13,29,Almond Milk,Beverage,ShopeeFood
18-02-2025,SKU-002,83.96,30,Almond Milk,Beverage,GrabFood
18-02-2026,SKU-002,70.19,25,Almond Milk,Beverage,ShopeeFood
18-03-2025,SKU-002,41.75,15,Almond Milk,Beverage,ShopeeFood
18-03-2026,SKU-002,53.77,19,Almond Milk,Beverage,ShopeeFood
18-04-2025,SKU-002,125.5,45,Almond Milk,Beverage,ShopeeFood
18-05-2025,SKU-002,140.49,50,Almond Milk,Beverage,ShopeeFood
18-06-2025,SKU-002,115.03,41,Almond Milk,Beverage,ShopeeFood
18-07-2025,SKU-002,158.8,58,Almond Milk,Beverage,ShopeeFood
18-08-2025,SKU-002,162.78,58,Almond Milk,Beverage,ShopeeFood
18-09-2025,SKU-002,122.42,44,Almond Milk,Beverage,ShopeeFood
18-10-2025,SKU-002,75.5,27,Almond Milk,Beverage,ShopeeFood
18-11-2025,SKU-002,149.05,53,Almond Milk,Beverage,ShopeeFood
18-12-2025,SKU-002,142.01,51,Almond Milk,Beverage,GrabFood
19-01-2025,SKU-002,31.13,11,Almond Milk,Beverage,GrabFood
19-01-2026,SKU-002,166.46,62,Almond Milk,Beverage,GrabFood
19-02-2025,SKU-002,56.09,20,Almond Milk,Beverage,GrabFood
19-02-2026,SKU-002,50.94,18,Almond Milk,Beverage,ShopeeFood
19-03-2025,SKU-002,58.92,21,Almond Milk,Beverage,GrabFood
19-03-2026,SKU-002,47.08,17,Almond Milk,Beverage,ShopeeFood
19-04-2025,SKU-002,64.41,23,Almond Milk,Beverage,ShopeeFood
19-05-2025,SKU-002,90.48,32,Almond Milk,Beverage,GrabFood
19-06-2025,SKU-002,161.5,59,Almond Milk,Beverage,ShopeeFood
19-07-2025,SKU-002,74.98,27,Almond Milk,Beverage,ShopeeFood
19-08-2025,SKU-002,206.74,74,Almond Milk,Beverage,ShopeeFood
19-09-2025,SKU-002,125.53,45,Almond Milk,Beverage,ShopeeFood
19-10-2025,SKU-002,53.39,19,Almond Milk,Beverage,GrabFood
19-11-2025,SKU-002,107.1,38,Almond Milk,Beverage,ShopeeFood
19-12-2025,SKU-002,104.18,37,Almond Milk,Beverage,GrabFood
20-01-2025,SKU-002,73.58,26,Almond Milk,Beverage,GrabFood
20-01-2026,SKU-002,140.33,52,Almond Milk,Beverage,ShopeeFood
20-02-2025,SKU-002,81.16,29,Almond Milk,Beverage,ShopeeFood
20-02-2026,SKU-002,58.07,21,Almond Milk,Beverage,ShopeeFood
20-03-2025,SKU-002,53.77,19,Almond Milk,Beverage,GrabFood
20-03-2026,SKU-002,36.31,13,Almond Milk,Beverage,ShopeeFood
20-04-2025,SKU-002,72.29,26,Almond Milk,Beverage,GrabFood
20-05-2025,SKU-002,141.5,50,Almond Milk,Beverage,ShopeeFood
20-06-2025,SKU-002,124.97,46,Almond Milk,Beverage,ShopeeFood
20-07-2025,SKU-002,100.22,36,Almond Milk,Beverage,ShopeeFood
20-08-2025,SKU-002,221.78,80,Almond Milk,Beverage,ShopeeFood
20-09-2025,SKU-002,82.41,30,Almond Milk,Beverage,ShopeeFood
20-10-2025,SKU-002,70.99,26,Almond Milk,Beverage,ShopeeFood
20-11-2025,SKU-002,151.62,54,Almond Milk,Beverage,ShopeeFood
20-12-2025,SKU-002,81.39,29,Almond Milk,Beverage,ShopeeFood
21-01-2025,SKU-002,76.17,27,Almond Milk,Beverage,ShopeeFood
21-01-2026,SKU-002,99.37,36,Almond Milk,Beverage,ShopeeFood
21-02-2025,SKU-002,73.06,26,Almond Milk,Beverage,ShopeeFood
21-02-2026,SKU-002,27.21,10,Almond Milk,Beverage,ShopeeFood
21-03-2025,SKU-002,79.48,29,Almond Milk,Beverage,GrabFood
21-03-2026,SKU-002,25.01,9,Almond Milk,Beverage,ShopeeFood
21-04-2025,SKU-002,137.16,49,Almond Milk,Beverage,GrabFood
21-05-2025,SKU-002,178.97,65,Almond Milk,Beverage,ShopeeFood
21-06-2025,SKU-002,115.62,42,Almond Milk,Beverage,GrabFood
21-07-2025,SKU-002,141.94,51,Almond Milk,Beverage,ShopeeFood
21-08-2025,SKU-002,136.48,49,Almond Milk,Beverage,GrabFood
21-09-2025,SKU-002,69.41,25,Almond Milk,Beverage,ShopeeFood
21-10-2025,SKU-002,129.65,47,Almond Milk,Beverage,ShopeeFood
21-11-2025,SKU-002,131.02,47,Almond Milk,Beverage,ShopeeFood
21-12-2025,SKU-002,74.62,27,Almond Milk,Beverage,ShopeeFood
22-01-2025,SKU-002,67.46,24,Almond Milk,Beverage,ShopeeFood
22-01-2026,SKU-002,132.75,48,Almond Milk,Beverage,ShopeeFood
22-02-2025,SKU-002,48.11,17,Almond Milk,Beverage,GrabFood
22-02-2026,SKU-002,28.13,10,Almond Milk,Beverage,ShopeeFood
22-03-2025,SKU-002,41.96,15,Almond Milk,Beverage,GrabFood
22-03-2026,SKU-002,14.15,5,Almond Milk,Beverage,GrabFood
22-04-2025,SKU-002,82.4,30,Almond Milk,Beverage,ShopeeFood
22-05-2025,SKU-002,140.43,52,Almond Milk,Beverage,ShopeeFood
22-06-2025,SKU-002,59.9,22,Almond Milk,Beverage,ShopeeFood
22-07-2025,SKU-002,171.79,61,Almond Milk,Beverage,GrabFood
22-08-2025,SKU-002,157.66,57,Almond Milk,Beverage,ShopeeFood
22-09-2025,SKU-002,111.34,41,Almond Milk,Beverage,ShopeeFood
22-10-2025,SKU-002,130.39,47,Almond Milk,Beverage,GrabFood
22-11-2025,SKU-002,122.7,44,Almond Milk,Beverage,ShopeeFood
22-12-2025,SKU-002,129.67,46,Almond Milk,Beverage,ShopeeFood
23-01-2025,SKU-002,39.62,14,Almond Milk,Beverage,GrabFood
23-01-2026,SKU-002,140.93,50,Almond Milk,Beverage,ShopeeFood
23-02-2025,SKU-002,52.95,19,Almond Milk,Beverage,GrabFood
23-02-2026,SKU-002,22.64,8,Almond Milk,Beverage,GrabFood
23-03-2025,SKU-002,32.78,12,Almond Milk,Beverage,ShopeeFood
23-03-2026,SKU-002,8.35,3,Almond Milk,Beverage,GrabFood
23-04-2025,SKU-002,140.0,51,Almond Milk,Beverage,ShopeeFood
23-05-2025,SKU-002,134.7,49,Almond Milk,Beverage,ShopeeFood
23-06-2025,SKU-002,129.85,48,Almond Milk,Beverage,ShopeeFood
23-07-2025,SKU-002,182.71,66,Almond Milk,Beverage,ShopeeFood
23-08-2025,SKU-002,72.96,27,Almond Milk,Beverage,GrabFood
23-09-2025,SKU-002,132.35,50,Almond Milk,Beverage,ShopeeFood
23-10-2025,SKU-002,139.91,50,Almond Milk,Beverage,GrabFood
23-11-2025,SKU-002,62.01,22,Almond Milk,Beverage,ShopeeFood
23-12-2025,SKU-002,70.29,25,Almond Milk,Beverage,ShopeeFood
24-01-2025,SKU-002,61.7,22,Almond Milk,Beverage,ShopeeFood
24-01-2026,SKU-002,76.86,28,Almond Milk,Beverage,ShopeeFood
24-02-2025,SKU-002,56.19,20,Almond Milk,Beverage,GrabFood
24-02-2026,SKU-002,53.77,19,Almond Milk,Beverage,GrabFood
24-03-2025,SKU-002,39.62,14,Almond Milk,Beverage,GrabFood
24-03-2026,SKU-002,89.43,32,Almond Milk,Beverage,ShopeeFood
24-04-2025,SKU-002,104.77,38,Almond Milk,Beverage,ShopeeFood
24-05-2025,SKU-002,96.52,36,Almond Milk,Beverage,GrabFood
24-06-2025,SKU-002,178.03,67,Almond Milk,Beverage,ShopeeFood
24-07-2025,SKU-002,192.67,70,Almond Milk,Beverage,ShopeeFood
24-08-2025,SKU-002,97.81,36,Almond Milk,Beverage,ShopeeFood
24-09-2025,SKU-002,168.3,60,Almond Milk,Beverage,GrabFood
24-10-2025,SKU-002,121.43,44,Almond Milk,Beverage,ShopeeFood
24-11-2025,SKU-002,158.72,57,Almond Milk,Beverage,ShopeeFood
24-12-2025,SKU-002,76.95,28,Almond Milk,Beverage,GrabFood
25-01-2025,SKU-002,27.81,10,Almond Milk,Beverage,GrabFood
25-01-2026,SKU-002,51.13,19,Almond Milk,Beverage,ShopeeFood
25-02-2025,SKU-002,134.6,48,Almond Milk,Beverage,GrabFood
25-02-2026,SKU-002,43.42,16,Almond Milk,Beverage,ShopeeFood
25-03-2025,SKU-002,67.32,24,Almond Milk,Beverage,GrabFood
25-03-2026,SKU-002,93.94,34,Almond Milk,Beverage,ShopeeFood
25-04-2025,SKU-002,109.15,40,Almond Milk,Beverage,GrabFood
25-05-2025,SKU-002,99.7,36,Almond Milk,Beverage,ShopeeFood
25-06-2025,SKU-002,151.7,54,Almond Milk,Beverage,ShopeeFood
25-07-2025,SKU-002,177.28,64,Almond Milk,Beverage,ShopeeFood
25-08-2025,SKU-002,180.28,68,Almond Milk,Beverage,GrabFood
25-09-2025,SKU-002,111.7,40,Almond Milk,Beverage,GrabFood
25-10-2025,SKU-002,89.85,33,Almond Milk,Beverage,ShopeeFood
25-11-2025,SKU-002,162.35,60,Almond Milk,Beverage,ShopeeFood
25-12-2025,SKU-002,64.63,23,Almond Milk,Beverage,ShopeeFood
26-01-2025,SKU-002,22.64,8,Almond Milk,Beverage,GrabFood
26-01-2026,SKU-002,78.78,28,Almond Milk,Beverage,ShopeeFood
26-02-2025,SKU-002,133.97,48,Almond Milk,Beverage,GrabFood
26-02-2026,SKU-002,59.43,21,Almond Milk,Beverage,ShopeeFood
26-03-2025,SKU-002,60.74,22,Almond Milk,Beverage,ShopeeFood
26-03-2026,SKU-002,112.13,40,Almond Milk,Beverage,ShopeeFood
26-04-2025,SKU-002,79.69,29,Almond Milk,Beverage,ShopeeFood
26-05-2025,SKU-002,122.27,45,Almond Milk,Beverage,GrabFood
26-06-2025,SKU-002,187.64,68,Almond Milk,Beverage,ShopeeFood
26-07-2025,SKU-002,129.37,47,Almond Milk,Beverage,GrabFood
26-08-2025,SKU-002,218.22,83,Almond Milk,Beverage,ShopeeFood
26-09-2025,SKU-002,140.61,50,Almond Milk,Beverage,ShopeeFood
26-10-2025,SKU-002,44.34,16,Almond Milk,Beverage,GrabFood
26-11-2025,SKU-002,209.99,75,Almond Milk,Beverage,ShopeeFood
26-12-2025,SKU-002,97.96,35,Almond Milk,Beverage,ShopeeFood
27-01-2025,SKU-002,44.93,16,Almond Milk,Beverage,GrabFood
27-01-2026,SKU-002,130.67,47,Almond Milk,Beverage,ShopeeFood
27-02-2025,SKU-002,117.92,42,Almond Milk,Beverage,ShopeeFood
27-02-2026,SKU-002,65.09,23,Almond Milk,Beverage,ShopeeFood
27-03-2025,SKU-002,36.79,13,Almond Milk,Beverage,GrabFood
27-03-2026,SKU-002,91.68,33,Almond Milk,Beverage,ShopeeFood
27-04-2025,SKU-002,47.57,17,Almond Milk,Beverage,ShopeeFood
27-05-2025,SKU-002,191.29,70,Almond Milk,Beverage,ShopeeFood
27-06-2025,SKU-002,86.7,31,Almond Milk,Beverage,ShopeeFood
27-07-2025,SKU-002,79.61,30,Almond Milk,Beverage,ShopeeFood
27-08-2025,SKU-002,188.24,68,Almond Milk,Beverage,ShopeeFood
27-09-2025,SKU-002,96.17,35,Almond Milk,Beverage,ShopeeFood
27-10-2025,SKU-002,116.46,43,Almond Milk,Beverage,ShopeeFood
27-11-2025,SKU-002,146.37,53,Almond Milk,Beverage,ShopeeFood
27-12-2025,SKU-002,56.34,20,Almond Milk,Beverage,ShopeeFood
28-01-2025,SKU-002,61.61,22,Almond Milk,Beverage,GrabFood
28-01-2026,SKU-002,123.12,44,Almond Milk,Beverage,ShopeeFood
28-02-2025,SKU-002,128.07,46,Almond Milk,Beverage,ShopeeFood
28-02-2026,SKU-002,29.58,11,Almond Milk,Beverage,ShopeeFood
28-03-2025,SKU-002,62.26,22,Almond Milk,Beverage,GrabFood
28-03-2026,SKU-002,47.71,17,Almond Milk,Beverage,ShopeeFood
28-04-2025,SKU-002,126.76,46,Almond Milk,Beverage,ShopeeFood
28-05-2025,SKU-002,186.83,67,Almond Milk,Beverage,GrabFood
28-06-2025,SKU-002,101.39,36,Almond Milk,Beverage,GrabFood
28-07-2025,SKU-002,175.64,64,Almond Milk,Beverage,ShopeeFood
28-08-2025,SKU-002,155.24,55,Almond Milk,Beverage,ShopeeFood
28-09-2025,SKU-002,66.18,24,Almond Milk,Beverage,ShopeeFood
28-10-2025,SKU-002,116.21,45,Almond Milk,Beverage,ShopeeFood
28-11-2025,SKU-002,73.58,26,Almond Milk,Beverage,ShopeeFood
28-12-2025,SKU-002,38.32,14,Almond Milk,Beverage,ShopeeFood
29-01-2025,SKU-002,26.58,10,Almond Milk,Beverage,ShopeeFood
29-01-2026,SKU-002,117.62,42,Almond Milk,Beverage,ShopeeFood
29-03-2025,SKU-002,62.05,22,Almond Milk,Beverage,ShopeeFood
29-03-2026,SKU-002,38.86,14,Almond Milk,Beverage,GrabFood
29-04-2025,SKU-002,148.9,55,Almond Milk,Beverage,ShopeeFood
29-05-2025,SKU-002,185.51,66,Almond Milk,Beverage,ShopeeFood
29-06-2025,SKU-002,95.75,35,Almond Milk,Beverage,ShopeeFood
29-07-2025,SKU-002,198.43,74,Almond Milk,Beverage,ShopeeFood
29-08-2025,SKU-002,183.01,66,Almond Milk,Beverage,ShopeeFood
29-09-2025,SKU-002,103.74,37,Almond Milk,Beverage,ShopeeFood
29-10-2025,SKU-002,122.01,44,Almond Milk,Beverage,ShopeeFood
29-11-2025,SKU-002,50.56,18,Almond Milk,Beverage,GrabFood
29-12-2025,SKU-002,97.21,35,Almond Milk,Beverage,ShopeeFood
30-01-2025,SKU-002,33.96,12,Almond Milk,Beverage,GrabFood
30-01-2026,SKU-002,146.43,52,Almond Milk,Beverage,ShopeeFood
30-03-2025,SKU-002,25.47,9,Almond Milk,Beverage,FoodPanda
30-03-2026,SKU-002,112.79,40,Almond Milk,Beverage,GrabFood
30-04-2025,SKU-002,127.88,46,Almond Milk,Beverage,ShopeeFood
30-05-2025,SKU-002,189.28,68,Almond Milk,Beverage,ShopeeFood
30-06-2025,SKU-002,146.41,53,Almond Milk,Beverage,ShopeeFood
30-07-2025,SKU-002,135.99,49,Almond Milk,Beverage,ShopeeFood
30-08-2025,SKU-002,110.08,40,Almond Milk,Beverage,ShopeeFood
30-09-2025,SKU-002,123.27,44,Almond Milk,Beverage,ShopeeFood
30-10-2025,SKU-002,133.24,48,Almond Milk,Beverage,ShopeeFood
30-11-2025,SKU-002,67.42,25,Almond Milk,Beverage,ShopeeFood
30-12-2025,SKU-002,117.57,42,Almond Milk,Beverage,ShopeeFood
31-01-2025,SKU-002,36.79,13,Almond Milk,Beverage,GrabFood
31-01-2026,SKU-002,85.61,31,Almond Milk,Beverage,ShopeeFood
31-03-2025,SKU-002,22.64,8,Almond Milk,Beverage,GrabFood
31-03-2026,SKU-002,112.95,40,Almond Milk,Beverage,ShopeeFood
31-05-2025,SKU-002,68.94,25,Almond Milk,Beverage,GrabFood
31-07-2025,SKU-002,161.51,58,Almond Milk,Beverage,GrabFood
31-08-2025,SKU-002,74.77,27,Almond Milk,Beverage,ShopeeFood
31-10-2025,SKU-002,105.75,38,Almond Milk,Beverage,GrabFood
31-12-2025,SKU-002,76.88,28,Almond Milk,Beverage,GrabFood
01-01-2025,SKU-003,631.15,117,Americano,Beverage,ShopeeFood
01-01-2026,SKU-003,954.88,199,Americano,Beverage,ShopeeFood
01-02-2025,SKU-003,908.82,170,Americano,Beverage,ShopeeFood
01-02-2026,SKU-003,1042.89,203,Americano,Beverage,ShopeeFood
01-03-2025,SKU-003,1194.32,229,Americano,Beverage,ShopeeFood
01-03-2026,SKU-003,776.46,144,Americano,Beverage,GrabFood
01-04-2025,SKU-003,439.58,79,Americano,Beverage,In-Store
01-04-2026,SKU-003,2941.67,555,Americano,Beverage,ShopeeFood
01-05-2025,SKU-003,1052.13,208,Americano,Beverage,ShopeeFood
01-06-2025,SKU-003,1007.92,185,Americano,Beverage,GrabFood
01-07-2025,SKU-003,2437.04,505,Americano,Beverage,ShopeeFood
01-08-2024,SKU-003,70.0,12,Americano,Beverage,In-Store
01-08-2025,SKU-003,2528.08,501,Americano,Beverage,ShopeeFood
01-09-2024,SKU-003,200.0,34,Americano,Beverage,In-Store
01-09-2025,SKU-003,1271.12,244,Americano,Beverage,ShopeeFood
01-10-2024,SKU-003,1081.09,188,Americano,Beverage,GrabFood
01-10-2025,SKU-003,2395.44,502,Americano,Beverage,ShopeeFood
01-11-2024,SKU-003,848.37,159,Americano,Beverage,ShopeeFood
01-11-2025,SKU-003,1414.96,283,Americano,Beverage,ShopeeFood
01-12-2024,SKU-003,620.64,115,Americano,Beverage,GrabFood
01-12-2025,SKU-003,2800.17,560,Americano,Beverage,GrabFood
02-01-2025,SKU-003,1415.79,268,Americano,Beverage,ShopeeFood
02-01-2026,SKU-003,1735.5,349,Americano,Beverage,ShopeeFood
02-02-2025,SKU-003,842.44,157,Americano,Beverage,ShopeeFood
02-02-2026,SKU-003,1554.3,300,Americano,Beverage,ShopeeFood
02-03-2025,SKU-003,592.52,109,Americano,Beverage,ShopeeFood
02-03-2026,SKU-003,1805.71,347,Americano,Beverage,ShopeeFood
02-04-2025,SKU-003,1483.95,276,Americano,Beverage,ShopeeFood
02-04-2026,SKU-003,2841.21,548,Americano,Beverage,ShopeeFood
02-05-2025,SKU-003,1838.22,388,Americano,Beverage,ShopeeFood
02-06-2025,SKU-003,1181.47,227,Americano,Beverage,GrabFood
02-07-2025,SKU-003,2313.41,487,Americano,Beverage,GrabFood
02-08-2024,SKU-003,44.0,7,Americano,Beverage,GrabFood
02-08-2025,SKU-003,1543.47,299,Americano,Beverage,In-Store
02-09-2024,SKU-003,323.36,55,Americano,Beverage,GrabFood
02-09-2025,SKU-003,2699.88,531,Americano,Beverage,ShopeeFood
02-10-2024,SKU-003,994.46,187,Americano,Beverage,GrabFood
02-10-2025,SKU-003,2420.31,522,Americano,Beverage,ShopeeFood
02-11-2024,SKU-003,559.72,104,Americano,Beverage,ShopeeFood
02-11-2025,SKU-003,1102.54,218,Americano,Beverage,ShopeeFood
02-12-2024,SKU-003,1150.6,221,Americano,Beverage,ShopeeFood
02-12-2025,SKU-003,2874.12,571,Americano,Beverage,ShopeeFood
03-01-2025,SKU-003,1326.2,248,Americano,Beverage,GrabFood
03-01-2026,SKU-003,1397.87,273,Americano,Beverage,ShopeeFood
03-02-2025,SKU-003,1698.76,330,Americano,Beverage,ShopeeFood
03-02-2026,SKU-003,2173.0,436,Americano,Beverage,ShopeeFood
03-03-2025,SKU-003,1325.84,252,Americano,Beverage,ShopeeFood
03-03-2026,SKU-003,1870.68,368,Americano,Beverage,ShopeeFood
03-04-2025,SKU-003,1554.48,286,Americano,Beverage,ShopeeFood
03-04-2026,SKU-003,2490.8,476,Americano,Beverage,ShopeeFood
03-05-2025,SKU-003,1042.28,195,Americano,Beverage,ShopeeFood
03-06-2025,SKU-003,2498.71,516,Americano,Beverage,ShopeeFood
03-07-2025,SKU-003,2591.06,535,Americano,Beverage,ShopeeFood
03-08-2024,SKU-003,44.0,8,Americano,Beverage,In-Store
03-08-2025,SKU-003,1212.74,231,Americano,Beverage,GrabFood
03-09-2024,SKU-003,364.09,65,Americano,Beverage,GrabFood
03-09-2025,SKU-003,2616.63,557,Americano,Beverage,ShopeeFood
03-10-2024,SKU-003,1089.22,202,Americano,Beverage,ShopeeFood
03-10-2025,SKU-003,1989.76,434,Americano,Beverage,ShopeeFood
03-11-2024,SKU-003,657.01,120,Americano,Beverage,ShopeeFood
03-11-2025,SKU-003,2755.77,563,Americano,Beverage,ShopeeFood
03-12-2024,SKU-003,1178.97,232,Americano,Beverage,ShopeeFood
03-12-2025,SKU-003,2579.54,530,Americano,Beverage,ShopeeFood
04-01-2025,SKU-003,824.88,169,Americano,Beverage,ShopeeFood
04-01-2026,SKU-003,1155.89,221,Americano,Beverage,ShopeeFood
04-02-2025,SKU-003,1645.38,329,Americano,Beverage,ShopeeFood
04-02-2026,SKU-003,2753.43,544,Americano,Beverage,ShopeeFood
04-03-2025,SKU-003,1377.24,272,Americano,Beverage,GrabFood
04-03-2026,SKU-003,2021.72,386,Americano,Beverage,ShopeeFood
04-04-2025,SKU-003,1301.55,246,Americano,Beverage,ShopeeFood
04-04-2026,SKU-003,1440.73,262,Americano,Beverage,ShopeeFood
04-05-2025,SKU-003,994.35,186,Americano,Beverage,ShopeeFood
04-06-2025,SKU-003,2410.05,499,Americano,Beverage,ShopeeFood
04-07-2025,SKU-003,2503.74,501,Americano,Beverage,ShopeeFood
04-08-2024,SKU-003,24.0,4,Americano,Beverage,In-Store
04-08-2025,SKU-003,2534.35,516,Americano,Beverage,ShopeeFood
04-09-2024,SKU-003,626.95,109,Americano,Beverage,GrabFood
04-09-2025,SKU-003,2739.06,543,Americano,Beverage,ShopeeFood
04-10-2024,SKU-003,994.69,183,Americano,Beverage,ShopeeFood
04-10-2025,SKU-003,1462.32,292,Americano,Beverage,ShopeeFood
04-11-2024,SKU-003,1065.11,202,Americano,Beverage,ShopeeFood
04-11-2025,SKU-003,2774.24,561,Americano,Beverage,ShopeeFood
04-12-2024,SKU-003,1213.91,231,Americano,Beverage,ShopeeFood
04-12-2025,SKU-003,2758.62,557,Americano,Beverage,GrabFood
05-01-2025,SKU-003,1010.35,187,Americano,Beverage,ShopeeFood
05-01-2026,SKU-003,2441.17,495,Americano,Beverage,ShopeeFood
05-02-2025,SKU-003,1789.83,359,Americano,Beverage,ShopeeFood
05-02-2026,SKU-003,3062.62,609,Americano,Beverage,ShopeeFood
05-03-2025,SKU-003,1438.31,285,Americano,Beverage,GrabFood
05-03-2026,SKU-003,1801.81,348,Americano,Beverage,ShopeeFood
05-04-2025,SKU-003,882.25,164,Americano,Beverage,ShopeeFood
05-04-2026,SKU-003,1301.61,239,Americano,Beverage,ShopeeFood
05-05-2025,SKU-003,2346.09,463,Americano,Beverage,ShopeeFood
05-06-2025,SKU-003,2235.62,455,Americano,Beverage,ShopeeFood
05-07-2025,SKU-003,1454.14,284,Americano,Beverage,ShopeeFood
05-08-2024,SKU-003,55.0,9,Americano,Beverage,In-Store
05-08-2025,SKU-003,2678.27,538,Americano,Beverage,ShopeeFood
05-09-2024,SKU-003,714.67,124,Americano,Beverage,ShopeeFood
05-09-2025,SKU-003,1183.98,219,Americano,Beverage,In-Store
05-10-2024,SKU-003,786.69,145,Americano,Beverage,GrabFood
05-10-2025,SKU-003,1311.72,252,Americano,Beverage,ShopeeFood
05-11-2024,SKU-003,1133.25,214,Americano,Beverage,ShopeeFood
05-11-2025,SKU-003,2930.13,585,Americano,Beverage,ShopeeFood
05-12-2024,SKU-003,1204.41,234,Americano,Beverage,ShopeeFood
05-12-2025,SKU-003,2423.7,490,Americano,Beverage,ShopeeFood
06-01-2025,SKU-003,1580.46,300,Americano,Beverage,ShopeeFood
06-01-2026,SKU-003,2505.24,511,Americano,Beverage,ShopeeFood
06-02-2025,SKU-003,1616.37,320,Americano,Beverage,ShopeeFood
06-02-2026,SKU-003,2392.83,480,Americano,Beverage,ShopeeFood
06-03-2025,SKU-003,1337.11,274,Americano,Beverage,GrabFood
06-03-2026,SKU-003,1669.45,332,Americano,Beverage,ShopeeFood
06-04-2025,SKU-003,803.74,154,Americano,Beverage,GrabFood
06-04-2026,SKU-003,2694.01,523,Americano,Beverage,ShopeeFood
06-05-2025,SKU-003,2288.48,462,Americano,Beverage,ShopeeFood
06-06-2025,SKU-003,2025.32,415,Americano,Beverage,ShopeeFood
06-07-2025,SKU-003,1067.13,202,Americano,Beverage,ShopeeFood
06-08-2024,SKU-003,41.0,7,Americano,Beverage,In-Store
06-08-2025,SKU-003,2995.73,642,Americano,Beverage,ShopeeFood
06-09-2024,SKU-003,574.41,102,Americano,Beverage,GrabFood
06-09-2025,SKU-003,1115.03,220,Americano,Beverage,ShopeeFood
06-10-2024,SKU-003,647.12,115,Americano,Beverage,GrabFood
06-10-2025,SKU-003,2637.47,551,Americano,Beverage,ShopeeFood
06-11-2024,SKU-003,903.89,169,Americano,Beverage,ShopeeFood
06-11-2025,SKU-003,3065.77,631,Americano,Beverage,ShopeeFood
06-12-2024,SKU-003,1049.67,205,Americano,Beverage,ShopeeFood
06-12-2025,SKU-003,1546.16,305,Americano,Beverage,ShopeeFood
07-01-2025,SKU-003,1344.97,258,Americano,Beverage,GrabFood
07-01-2026,SKU-003,2761.65,554,Americano,Beverage,ShopeeFood
07-02-2025,SKU-003,1675.71,326,Americano,Beverage,ShopeeFood
07-02-2026,SKU-003,1328.37,257,Americano,Beverage,ShopeeFood
07-03-2025,SKU-003,1303.35,271,Americano,Beverage,ShopeeFood
07-03-2026,SKU-003,1154.47,219,Americano,Beverage,ShopeeFood
07-04-2025,SKU-003,1792.78,343,Americano,Beverage,GrabFood
07-04-2026,SKU-003,2898.29,562,Americano,Beverage,ShopeeFood
07-05-2025,SKU-003,2213.55,487,Americano,Beverage,GrabFood
07-06-2025,SKU-003,1050.61,213,Americano,Beverage,GrabFood
07-07-2025,SKU-003,2803.1,544,Americano,Beverage,ShopeeFood
07-08-2024,SKU-003,65.66,11,Americano,Beverage,GrabFood
07-08-2025,SKU-003,2723.68,579,Americano,Beverage,ShopeeFood
07-09-2024,SKU-003,395.99,68,Americano,Beverage,ShopeeFood
07-09-2025,SKU-003,1231.27,234,Americano,Beverage,ShopeeFood
07-10-2024,SKU-003,1065.46,197,Americano,Beverage,ShopeeFood
07-10-2025,SKU-003,2769.77,588,Americano,Beverage,ShopeeFood
